name,rows,cols,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,steps,best_path,path_expected_reward,path_likelihood,path_true_reward,path_reached_reward_goal,reward_goal_probability,counterfactual_agent,counterfactual_agent_orig_path_expected_reward,counterfactual_agent_orig_path_likelihood,counterfactual_start_position,counterfactual_start_true_reward,counterfactual_start_reached_reward_goal,counterfactual_start_reward_goal_probability,counterfactual_agent_new_path,paths_identical_across_agents,counterfactual_agent_new_path_expected_reward,counterfactual_agent_new_path_likelihood,counterfactual_agent_new_path_true_reward,counterfactual_agent_new_path_reached_reward_goal,counterfactual_agent_reward_goal_probability
trial_911,10,10,optimist,"[1, 1]","[[5, 6], [8, 4], [1, 4], [8, 5], [6, 10], [7, 9], [10, 5], [8, 1], [8, 9], [2, 7]]","[3, 4, 4, 9, 2, 5, 3, 8, 8, 3]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [8, 2], [8, 3], [8, 4]]",12,0.7743481102740122,12,0,0,pessimist,12,0.7743481102740122,"[10, 10]",26,1,0.996233095,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [8, 2], [8, 3], [8, 4]]",1,12,0.7743481102740122,12,0,0
trial_912,10,10,optimist,"[10, 10]","[[10, 1], [3, 5], [4, 4], [6, 8], [8, 8], [5, 7], [9, 7], [3, 2], [4, 3], [5, 9]]","[2, 8, 7, 5, 9, 6, 9, 7, 9, 3]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9]]",30,0.7033267745484283,26,1,0.9964283489847128,pessimist,18,0.004387,"[1, 1]",31,1,0.9999986577856284,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [6, 7], [5, 7]]",0,22,0.2395220623556331,29,1,0.9887317676104498
trial_913,10,10,pessimist,"[1, 1]","[[8, 10], [7, 5], [10, 4], [2, 5], [5, 10], [5, 8], [1, 9], [9, 6], [10, 2], [8, 8]]","[6, 1, 2, 5, 9, 9, 7, 6, 4, 8]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [1, 9]]",4,0.14760497832217268,12,0,0,optimist,16,0.9897905340842387,"[10, 10]",32,1,0.9999968396441433,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [1, 9]]",1,16,0.9897905340842387,12,0,0
trial_914,10,10,pessimist,"[1, 1]","[[7, 1], [10, 7], [2, 3], [2, 1], [2, 4], [6, 2], [1, 10], [6, 7], [5, 5], [3, 9]]","[9, 2, 8, 6, 9, 4, 2, 6, 1, 2]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",10,"[[1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9]]",25,0.1000398001307359,25,1,0.9973893165517796,optimist,25,0.001221874,"[10, 10]",9,0,0,"[[1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [6, 3], [6, 2]]",0,31,0.492939252,27,1,0.9980544415132422
trial_915,10,10,pessimist,"[10, 10]","[[5, 10], [1, 4], [6, 8], [10, 9], [8, 1], [2, 3], [10, 2], [4, 10], [8, 2], [7, 9]]","[9, 9, 4, 9, 6, 4, 5, 6, 9, 8]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10]]",25,0.5669638388119564,36,1,0.9979664264993712,optimist,37,0.8994173449983629,"[1, 1]",13,0,0.000811852,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10]]",1,37,0.8994173449983629,36,1,0.9999996470458866
trial_916,10,10,optimist,"[10, 10]","[[8, 5], [4, 6], [1, 8], [4, 2], [5, 2], [3, 6], [6, 2], [8, 3], [1, 10], [8, 9]]","[6, 6, 1, 1, 7, 2, 7, 6, 1, 3]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [8, 4]]",17,0.23768772179551487,15,0,0,pessimist,11,0.161238957,"[1, 1]",21,1,0.997269111,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [8, 4]]",1,11,0.161238957,15,0,0
trial_917,10,10,optimist,"[10, 10]","[[10, 7], [6, 9], [1, 3], [5, 6], [1, 10], [3, 5], [7, 1], [8, 2], [5, 7], [10, 4]]","[5, 1, 4, 5, 6, 2, 4, 8, 7, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 7]]",17,0.2199517317080249,17,0,0,pessimist,17,0.2199517317080249,"[1, 1]",18,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 7]]",1,17,0.2199517317080249,17,0,0
trial_918,10,10,pessimist,"[10, 10]","[[4, 4], [1, 6], [1, 7], [7, 7], [9, 10], [7, 4], [7, 10], [8, 7], [2, 4], [8, 2]]","[5, 5, 9, 6, 5, 4, 1, 9, 1, 2]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",10,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 5]]",14,0.12247493955976992,24,1,0.6368129981161943,optimist,26,0.19158187377159952,"[1, 1]",15,0,0,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 5]]",1,26,0.19158187377159952,24,1,0.9961370698343686
trial_919,10,10,optimist,"[1, 1]","[[2, 8], [1, 3], [3, 9], [6, 9], [9, 4], [1, 2], [4, 8], [7, 7], [6, 4], [10, 5]]","[2, 5, 5, 2, 7, 8, 4, 8, 6, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 8], [2, 9], [3, 9]]",23,0.7500824854566518,20,1,0.7500824854566518,pessimist,17,0.012841132228011563,"[10, 10]",14,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 8], [3, 8], [4, 8]]",0,19,0.094883846,19,0,0.012841132228011563
trial_920,10,10,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10]]",20,0.6537328028855468,20,1,0.6537328028855468,pessimist,14,0.004725765,"[10, 10]",23,1,0.9720357543284769,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9]]",0,19,0.7013657221683632,19,0,0.004725765
trial_921,10,10,optimist,"[10, 10]","[[5, 6], [3, 1], [1, 4], [5, 1], [1, 8], [8, 5], [5, 9], [1, 2], [5, 10], [4, 3]]","[4, 4, 9, 5, 6, 9, 3, 6, 8, 5]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 7]]",15,0.22928930897684233,15,0,0,pessimist,9,0.20094404440786043,"[1, 1]",25,1,0.9789822980028376,"[[10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 7]]",1,9,0.20094404440786043,15,0,0
trial_922,10,10,pessimist,"[10, 10]","[[6, 4], [10, 1], [1, 8], [5, 1], [6, 1], [6, 5], [10, 5], [10, 6], [5, 6], [8, 1]]","[9, 6, 5, 1, 8, 6, 5, 8, 7, 2]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 4]]",28,0.9904642959939284,28,1,0.9995931074544273,optimist,28,0.9886827929115966,"[1, 1]",24,1,0.994369444,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 4]]",1,28,0.9886827929115966,28,1,0.9977951847941049
trial_923,10,10,optimist,"[10, 10]","[[4, 9], [5, 6], [10, 5], [4, 7], [7, 3], [5, 9], [1, 8], [4, 4], [7, 2], [8, 4]]","[5, 6, 5, 2, 5, 8, 5, 1, 4, 4]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [4, 8], [4, 7], [4, 8]]",15,0.13267327247397276,15,0,0,pessimist,9,0.005931148,"[1, 1]",13,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [9, 4], [8, 4], [8, 3], [7, 3]]",0,14,0.8802604320619477,14,0,0
trial_924,10,10,pessimist,"[10, 10]","[[2, 5], [4, 10], [1, 8], [2, 2], [3, 5], [1, 4], [7, 3], [10, 3], [6, 2], [8, 8]]","[1, 4, 1, 1, 3, 8, 2, 7, 2, 5]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [8, 3], [7, 3]]",9,0.2611017676583417,9,0,0,optimist,9,0.2611017676583417,"[1, 1]",13,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [8, 3], [7, 3]]",1,9,0.2611017676583417,9,0,0
trial_925,10,10,optimist,"[10, 10]","[[2, 4], [10, 9], [4, 10], [8, 2], [1, 6], [1, 2], [7, 2], [10, 3], [7, 6], [4, 9]]","[9, 3, 9, 2, 5, 3, 2, 9, 8, 4]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [4, 10]]",21,0.15414716336810838,16,0,0,pessimist,15,0.1205308391810368,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [4, 10]]",1,15,0.1205308391810368,16,0,0
trial_926,10,10,optimist,"[10, 10]","[[1, 7], [6, 6], [8, 8], [1, 9], [4, 5], [10, 7], [10, 6], [2, 2], [10, 9], [1, 5]]","[7, 2, 8, 7, 7, 5, 8, 1, 5, 9]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 7], [10, 8], [9, 8], [8, 8]]",26,0.082466928,26,1,0.9988708320522127,pessimist,26,0.082466928,"[1, 1]",24,1,0.9829810722519638,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 7], [10, 8], [9, 8], [8, 8]]",1,26,0.082466928,26,1,0.9988708320522127
trial_927,10,10,pessimist,"[10, 10]","[[2, 8], [4, 2], [5, 3], [8, 4], [7, 10], [7, 7], [5, 5], [6, 5], [10, 3], [6, 3]]","[9, 2, 1, 5, 8, 4, 5, 6, 5, 6]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5]]",23,0.9549837843534911,23,1,0.9549837843534911,optimist,23,0.9549837843534911,"[1, 1]",20,1,0.7492613935074661,"[[10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5]]",1,23,0.9549837843534911,23,1,0.9549837843534911
trial_928,10,10,optimist,"[10, 10]","[[2, 4], [3, 10], [8, 6], [10, 4], [4, 3], [9, 2], [4, 2], [7, 2], [8, 3], [2, 8]]","[3, 9, 9, 4, 2, 4, 8, 7, 7, 6]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 5], [10, 6], [9, 6], [8, 6]]",17,0.226388637,13,0,0,pessimist,11,0.001669425,"[1, 1]",22,1,0.8774598479802295,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [8, 5], [8, 4], [8, 3], [8, 4]]",0,16,0.24776468271654298,16,0,0
trial_929,10,10,optimist,"[10, 10]","[[1, 8], [9, 3], [2, 2], [2, 7], [10, 3], [10, 5], [9, 7], [8, 1], [1, 5], [6, 10]]","[5, 4, 1, 7, 4, 7, 4, 4, 7, 8]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3]]",27,0.959169981,19,0,0,pessimist,15,0.40146937611388744,"[1, 1]",19,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3]]",1,15,0.40146937611388744,19,0,0
trial_930,10,10,optimist,"[1, 1]","[[8, 7], [9, 7], [5, 10], [10, 6], [7, 3], [4, 2], [6, 6], [9, 1], [1, 7], [6, 9]]","[4, 1, 7, 3, 8, 8, 9, 3, 6, 4]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3]]",16,0.09980573,16,0,0,pessimist,16,0.11084497372258809,"[10, 10]",20,1,0.9252434698430921,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3]]",1,16,0.11084497372258809,16,0,0
trial_931,10,10,pessimist,"[1, 1]","[[3, 10], [10, 6], [6, 2], [8, 4], [9, 6], [1, 9], [5, 1], [9, 4], [5, 9], [3, 3]]","[1, 4, 7, 8, 7, 4, 3, 3, 6, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2], [6, 3], [6, 4], [7, 4], [8, 4]]",18,0.6508407335629092,18,0,0,optimist,18,0.6508407335629092,"[10, 10]",22,1,0.828783159,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2], [6, 3], [6, 4], [7, 4], [8, 4]]",1,18,0.6508407335629092,18,0,0
trial_932,10,10,pessimist,"[10, 10]","[[9, 5], [7, 1], [8, 6], [1, 5], [4, 3], [2, 5], [8, 7], [4, 7], [3, 3], [5, 8]]","[2, 3, 2, 8, 3, 7, 5, 2, 9, 9]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [8, 6], [9, 6], [9, 5]]",9,0.063785164,9,0,0,optimist,9,0.004001928,"[1, 1]",27,1,0.8406180583179599,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9]]",0,13,0.2184978507771841,14,0,0
trial_933,10,10,optimist,"[1, 1]","[[7, 9], [6, 9], [3, 10], [8, 10], [9, 1], [1, 6], [10, 1], [2, 5], [4, 3], [10, 5]]","[1, 9, 1, 3, 7, 4, 7, 6, 2, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [10, 2]]",15,0.19723960131217735,14,0,0,pessimist,9,0.02251673,"[10, 10]",14,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [2, 7], [2, 6], [2, 5], [2, 6]]",0,10,0.061206817,10,0,0
trial_934,10,10,pessimist,"[1, 1]","[[9, 10], [10, 6], [6, 10], [10, 9], [7, 7], [5, 2], [10, 4], [4, 10], [1, 5], [9, 8]]","[4, 7, 3, 5, 4, 3, 9, 5, 3, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [5, 3]]",3,0.027901817,3,0,0,optimist,3,0.000267596,"[10, 10]",27,1,0.9985651473276742,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10]]",0,8,0.039714818,3,0,0
trial_935,10,10,optimist,"[1, 1]","[[10, 5], [10, 6], [5, 8], [7, 7], [5, 7], [4, 4], [3, 2], [8, 6], [10, 3], [8, 4]]","[3, 1, 6, 9, 7, 8, 8, 9, 3, 4]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4]]",24,0.7268246422145948,20,1,0.9942084854221334,pessimist,12,0.005783051,"[10, 10]",26,1,0.9871646064323761,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6], [4, 7], [5, 7]]",0,17,0.8582808227240524,23,1,0.8640638734178985
trial_936,10,10,optimist,"[1, 1]","[[10, 8], [9, 4], [2, 8], [4, 7], [10, 2], [7, 5], [2, 10], [2, 3], [3, 10], [10, 9]]","[9, 8, 2, 4, 6, 4, 3, 9, 9, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10]]",14,0.29531445526321043,14,0,0,pessimist,14,0.29553025052833654,"[10, 10]",24,1,0.9936057923518359,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10]]",1,14,0.29553025052833654,14,0,0
trial_937,10,10,pessimist,"[10, 10]","[[5, 10], [10, 2], [3, 6], [9, 10], [10, 5], [10, 7], [2, 7], [1, 8], [2, 2], [1, 4]]","[7, 7, 2, 9, 3, 8, 7, 4, 2, 4]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",10,"[[10, 10], [9, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2]]",21,0.38927408924119816,27,1,0.8634167613583862,optimist,33,0.9960378131010863,"[1, 1]",15,0,0,"[[10, 10], [9, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2]]",1,33,0.9960378131010863,27,1,0.9990450142615448
trial_938,10,10,optimist,"[10, 10]","[[6, 4], [6, 2], [1, 4], [7, 1], [8, 10], [3, 9], [3, 4], [9, 7], [9, 5], [4, 2]]","[1, 6, 7, 5, 1, 5, 4, 4, 9, 5]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]",13,0.062910797,14,0,0,pessimist,7,0.042217702,"[1, 1]",22,1,0.9481286667264445,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]",1,7,0.042217702,14,0,0
trial_939,10,10,optimist,"[10, 10]","[[6, 2], [6, 7], [9, 2], [7, 3], [4, 1], [9, 6], [7, 7], [2, 10], [8, 10], [8, 8]]","[2, 9, 6, 3, 8, 4, 9, 7, 7, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [8, 7], [7, 7], [6, 7], [6, 8]]",26,0.046154223,26,1,0.9987781502484426,pessimist,26,0.046154230503206176,"[1, 1]",16,0,0,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [8, 7], [7, 7], [6, 7], [6, 8]]",1,26,0.046154230503206176,26,1,0.9987783059964006
trial_940,10,10,pessimist,"[10, 10]","[[3, 5], [9, 5], [6, 8], [6, 3], [10, 6], [9, 9], [10, 3], [2, 10], [5, 5], [3, 6]]","[1, 9, 4, 6, 7, 2, 6, 9, 9, 4]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5]]",25,0.8199828904838873,25,1,0.9888060686561246,optimist,25,0.12367494229660113,"[1, 1]",14,0,0,"[[10, 10], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5]]",0,26,0.33618334828057184,20,1,0.484487942
trial_941,10,10,pessimist,"[10, 10]","[[4, 2], [8, 4], [5, 10], [8, 1], [5, 2], [7, 2], [5, 8], [2, 10], [7, 8], [9, 2]]","[7, 9, 5, 8, 1, 1, 6, 5, 7, 1]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [6, 10]]",14,0.12349213892596896,18,0,0,optimist,20,0.14029789457096387,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [6, 10]]",1,20,0.14029789457096387,18,0,0
trial_942,10,10,optimist,"[1, 1]","[[5, 4], [10, 7], [9, 9], [9, 3], [5, 7], [8, 7], [3, 9], [3, 6], [5, 1], [2, 6]]","[5, 7, 4, 6, 5, 6, 5, 1, 5, 6]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7]]",15,0.7201334192921639,15,0,0,pessimist,15,0.798261624,"[10, 10]",22,1,0.5785744260429416,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7]]",1,15,0.798261624,15,0,0
trial_943,10,10,pessimist,"[10, 10]","[[10, 3], [5, 10], [5, 9], [9, 5], [3, 2], [5, 3], [3, 5], [8, 4], [1, 4], [4, 7]]","[8, 4, 1, 3, 4, 4, 2, 6, 4, 9]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 4], [9, 4], [8, 4]]",14,0.145878045,14,0,0,optimist,14,0.145878045,"[1, 1]",15,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 4], [9, 4], [8, 4]]",1,14,0.145878045,14,0,0
trial_944,10,10,optimist,"[1, 1]","[[3, 1], [4, 5], [7, 4], [3, 10], [6, 7], [9, 6], [2, 8], [6, 3], [8, 9], [3, 8]]","[1, 9, 5, 7, 1, 9, 7, 9, 4, 9]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",10,"[[1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [2, 8]]",17,0.3072239866884177,17,0,0,pessimist,17,0.3072239866884177,"[10, 10]",20,1,0.9852137955697912,"[[1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [2, 8]]",1,17,0.3072239866884177,17,0,0
trial_945,10,10,optimist,"[10, 10]","[[7, 3], [6, 5], [9, 10], [10, 3], [6, 1], [9, 9], [3, 5], [7, 1], [5, 3], [4, 7]]","[6, 3, 6, 8, 2, 8, 3, 6, 7, 9]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",10,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8]]",25,0.14384570567004987,23,1,0.7870543339474383,pessimist,13,0.14985615854759546,"[1, 1]",21,1,0.8675161717746391,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8]]",1,13,0.14985615854759546,23,1,0.7649482849065541
trial_946,10,10,optimist,"[10, 10]","[[9, 7], [4, 3], [7, 2], [4, 7], [6, 4], [8, 10], [8, 6], [3, 8], [3, 5], [1, 6]]","[9, 8, 1, 9, 5, 6, 9, 9, 9, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [8, 6]]",24,0.080311794,24,1,0.9947575454206448,pessimist,24,0.080311794,"[1, 1]",18,0,0,"[[10, 10], [10, 9], [10, 10], [9, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [8, 6]]",1,24,0.080311794,24,1,0.9947575454206448
trial_947,10,10,optimist,"[10, 10]","[[7, 3], [9, 9], [5, 4], [8, 7], [5, 5], [9, 10], [4, 6], [4, 8], [3, 4], [2, 9]]","[1, 9, 8, 8, 7, 4, 5, 4, 3, 3]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",10,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]",29,0.29052981746996226,25,1,0.9936118590005933,pessimist,23,0.006377827,"[1, 1]",23,1,0.9948406411324254,"[[10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5]]",0,28,0.9465534164106462,28,1,0.9994113768775065
